搭乘路線名稱,搭乘附屬路線名稱,搭乘公車路線方向,站序資料,站牌代碼,站間距離
8156,8156,1,1,277732,
8156,8156,1,2,97287,955.48
8156,8156,1,3,97266,1976.59
8156,8156,1,4,97267,1116.59
8156,8156,1,5,97286,905.86
8156,8156,1,6,136288,842.92
8156,8156,1,7,97285,4190.31
8156,8156,1,8,97284,2119.36
8156,8156,1,9,271874,820.41
8156,8156,1,10,136290,2340.23
8156,8156,1,11,271878,263.71
8156,8156,1,12,154552,792.34
8156,8156,1,13,300589,279.17
8156,8156,1,14,97276,2190.21
8156,8156,1,15,97277,1606.08
8156,8156,1,16,136275,400.17
8157,8157,0,1,136290,
8157,8157,0,2,271878,263.71
8157,8157,0,3,154552,792.34
8157,8157,0,4,300589,279.17
8157,8157,0,5,97276,2190.21
8157,8157,0,6,97277,1606.06
8157,8157,0,7,136275,404
8157,8157,1,1,97459,
8157,8157,1,2,263441,398.89
8157,8157,1,3,154558,1518.16
8157,8157,1,4,300590,2321.75
8157,8157,1,5,97281,248.55
8157,8157,1,6,271880,777.09
8157,8157,1,7,292557,269.57
8158,8158,0,1,136271,
8158,8158,0,2,97263,3074.57
8158,8158,0,3,277732,5824.02
8158,8158,0,4,97287,954.77
8158,8158,0,5,97266,1974.77
8158,8158,0,6,97267,1116.53
8158,8158,0,7,97286,905.86
8158,8158,0,8,136288,842.92
8158,8158,0,9,97285,4190.31
8158,8158,0,10,97284,2119.36
8158,8158,0,11,271874,820.34
8158,8158,0,12,136290,2340.47
8158,8158,0,13,271878,263.71
8158,8158,0,14,154552,792.34
8158,8158,0,15,300589,279.21
8158,8158,0,16,97276,2190.11
8158,8158,0,17,97277,1606.11
8158,8158,0,18,136275,404.08
8161,8161,0,1,297077,
8161,8161,0,2,96102,757.83
8161,8161,0,3,96103,399.17
8161,8161,0,4,92645,699.94
8161,8161,0,5,275475,219.9
8161,8161,0,6,96431,473.19
8161,8161,0,7,238991,375.58
8161,8161,0,8,92650,214.36
8161,8161,0,9,242597,571.46
8161,8161,0,10,311234,472.5
8161,8161,0,11,92652,444.89
8161,8161,0,12,98714,472.28
8161,8161,0,13,92654,253.57
8161,8161,0,14,136483,555.28
8161,8161,0,15,282788,507.09
8161,8161,0,16,150902,823.68
8161,8161,0,17,98551,1384.64
8161,8161,0,18,136484,920.88
8161,8161,0,19,92660,733.41
8161,8161,0,20,92661,831.15
8161,8161,0,21,98550,1009.23
8161,8161,0,22,150908,694.24
8161,8161,0,23,92664,642.25
8161,8161,0,24,293534,474.87
8161,8161,0,25,92666,355.84
8161,8161,0,26,92667,858.6
8161,8161,0,27,146548,204.94
8161,8161,0,28,150914,1897.3
8161,8161,0,29,98548,1590.44
8161,8161,0,30,98547,1507.1
8161,8161,0,31,184981,929.08
8161,8161,0,32,93248,1861.12
8161,8161,0,33,98546,928.21
8161,8161,0,34,98545,535.94
8161,8161,0,35,93251,600.41
8161,8161,0,36,98544,962.71
8161,8161,0,37,136477,713.22
8161,8161,0,38,98543,305.03
8161,8161,0,39,98542,733.95
8161,8161,0,40,98541,2327.61
8161,8161,0,41,98540,1026.05
8161,8161,0,42,98539,1221.89
8161,8161,0,43,98494,523.92
8161,8161,0,44,136478,1779.45
8161,8161,0,45,271897,610.66
8161,8161,0,46,302061,450.8
8161,8161,0,47,275469,1858.96
8161,8161,0,48,93261,981.43
8161,8161,0,49,280311,1113.46
8161,8161,0,50,98536,1273.9
8161,8161,0,51,98535,879.19
8161,8161,0,52,98534,2614.89
8161,8161,0,53,98533,681.97
8161,8161,0,54,136480,240.49
8161,8161,0,55,294077,424.2
8161,8161,0,56,99348,759.93
8161,8161,0,57,98531,487.87
8161,8161,0,58,136481,1658.88
8161,8161,0,59,99346,867.66
8161,8161,0,60,98529,943.54
8161,8161,0,61,98509,570.28
8161,8161,0,62,136482,542.3
8161,8161,0,63,98528,954.59
8161,8161,0,64,98922,1711.28
8161,8161,0,65,307539,495.84
8161,8161,0,66,98527,1553.6
8161,8161,0,67,98526,1388.81
8161,8161,0,68,98525,1949.35
8161,8161,0,69,98516,1256.93
8161,8161,0,70,98850,362.84
8161,8161,0,71,98517,274.48
8161,8161,0,72,98524,1052.9
8161,8161,0,73,98519,2057.3
8161,8161,0,74,98520,1229.7
8161,8161,0,75,98522,2639.14
8161,8161,1,1,275484,
8161,8161,1,2,263497,2666.78
8161,8161,1,3,263496,1221.86
8161,8161,1,4,263499,2017.12
8161,8161,1,5,276042,1084.87
8161,8161,1,6,263495,263.41
8161,8161,1,7,263494,367.58
8161,8161,1,8,263500,1247.08
8161,8161,1,9,263501,1957.32
8161,8161,1,10,263502,1351.3
8161,8161,1,11,307540,1596.28
8161,8161,1,12,263565,500.8
8161,8161,1,13,263503,1712.05
8161,8161,1,14,264461,963.07
8161,8161,1,15,263493,552.04
8161,8161,1,16,263504,552.78
8161,8161,1,17,263618,956.83
8161,8161,1,18,264460,879.98
8161,8161,1,19,263505,1646.24
8161,8161,1,20,263620,498.19
8161,8161,1,21,294078,764.88
8161,8161,1,22,264459,430.52
8161,8161,1,23,263506,244.93
8161,8161,1,24,263507,670.94
8161,8161,1,25,263508,2617.54
8161,8161,1,26,263509,858.85
8161,8161,1,27,263510,1286.03
8161,8161,1,28,263262,1123.17
8161,8161,1,29,263535,1000.14
8161,8161,1,30,302062,1838.49
8161,8161,1,31,271896,432.41
8161,8161,1,32,264458,581.65
8161,8161,1,33,263492,1806.25
8161,8161,1,34,263512,506.96
8161,8161,1,35,263513,1252.82
8161,8161,1,36,263514,1018.5
8161,8161,1,37,263515,2316.33
8161,8161,1,38,263516,728.95
8161,8161,1,39,264457,311.64
8161,8161,1,40,263517,715.45
8161,8161,1,41,263261,877.4
8161,8161,1,42,263518,706.25
8161,8161,1,43,263519,516.34
8161,8161,1,44,150975,922.28
8161,8161,1,45,155386,1861.54
8161,8161,1,46,263520,906.19
8161,8161,1,47,263521,1521.25
8161,8161,1,48,92798,1573.02
8161,8161,1,49,155390,1926.44
8161,8161,1,50,263259,195.94
8161,8161,1,51,263258,826.53
8161,8161,1,52,98549,354.43
8161,8161,1,53,271711,474.71
8161,8161,1,54,92663,663.44
8161,8161,1,55,263522,645.75
8161,8161,1,56,263256,1082.42
8161,8161,1,57,263255,789.6
8161,8161,1,58,155253,736.26
8161,8161,1,59,263523,852.12
8161,8161,1,60,92657,1444.55
8161,8161,1,61,282500,880.1
8161,8161,1,62,92655,469.13
8161,8161,1,63,278138,563.3
8161,8161,1,64,92653,231.37
8161,8161,1,65,263252,473.08
8161,8161,1,66,311235,451.75
8161,8161,1,67,92651,482.08
8161,8161,1,68,96110,548.94
8161,8161,1,69,238732,194.3
8161,8161,1,70,96108,400.82
8161,8161,1,71,96433,477.43
8161,8161,1,72,275474,217.77
8161,8161,1,73,135427,666.8
8161,8161,1,74,96903,429.39
8161,8161,1,75,190394,335.44
8163,8163,0,1,297077,
8163,8163,0,2,96102,981.65
8163,8163,0,3,96103,397.83
8163,8163,0,4,92645,698.37
8163,8163,0,5,275475,221.27
8163,8163,0,6,96431,472.97
8163,8163,0,7,238991,374.53
8163,8163,0,8,92650,214.34
8163,8163,0,9,242597,571.27
8163,8163,0,10,311234,473.51
8163,8163,0,11,92652,443.28
8163,8163,0,12,98714,472.26
8163,8163,0,13,92654,253.57
8163,8163,0,14,136483,555.28
8163,8163,0,15,282788,507.13
8163,8163,0,16,150902,823.3
8163,8163,0,17,98551,1385.46
8163,8163,0,18,136484,920.83
8163,8163,0,19,92660,731.87
8163,8163,0,20,92661,831.42
8163,8163,0,21,98550,1009.3
8163,8163,0,22,150908,694.38
8163,8163,0,23,92664,642.38
8163,8163,0,24,293534,474.83
8163,8163,0,25,92666,355.82
8163,8163,0,26,92667,858.56
8163,8163,0,27,146548,204.99
8163,8163,0,28,150914,1897.46
8163,8163,0,29,98548,1590.33
8163,8163,0,30,98547,1507.1
8163,8163,0,31,184981,928.23
8163,8163,0,32,93248,1844.51
8163,8163,0,33,98546,949.61
8163,8163,0,34,98545,535.94
8163,8163,0,35,93251,600.39
8163,8163,0,36,98544,962.73
8163,8163,0,37,136477,713.26
8163,8163,0,38,98543,305.13
8163,8163,0,39,98542,734.91
8163,8163,0,40,98541,2328.26
8163,8163,0,41,98540,1026.05
8163,8163,0,42,98539,1221.25
8163,8163,0,43,98494,523.86
8163,8163,0,44,136478,1779.42
8163,8163,0,45,271897,611.37
8163,8163,0,46,302061,451.52
8163,8163,0,47,275469,1856.72
8163,8163,0,48,93261,981.43
8163,8163,0,49,280311,1113.46
8163,8163,0,50,98536,1273.9
8163,8163,0,51,98535,879.19
8163,8163,0,52,98534,2614.89
8163,8163,0,53,98533,681.97
8163,8163,0,54,136480,240.49
8163,8163,0,55,294077,424.2
8163,8163,0,56,99348,759.93
8163,8163,0,57,98531,487.87
8163,8163,0,58,136481,1658.88
8163,8163,0,59,99346,867.66
8163,8163,0,60,98529,943.54
8163,8163,0,61,98509,570.28
8163,8163,0,62,136482,542.3
8163,8163,0,63,98528,954.59
8163,8163,0,64,98922,1711.28
8163,8163,0,65,307539,495.84
8163,8163,0,66,98527,1553.6
8163,8163,0,67,98526,1388.81
8163,8163,0,68,98525,1949.36
8163,8163,0,69,98516,1256.92
8163,8163,0,70,98850,362.84
8163,8163,0,71,98517,274.57
8163,8163,1,1,276042,
8163,8163,1,2,263495,263.41
8163,8163,1,3,263494,367.58
8163,8163,1,4,263500,1247.08
8163,8163,1,5,263501,1957.32
8163,8163,1,6,263502,1351.3
8163,8163,1,7,307540,1596.28
8163,8163,1,8,263565,500.8
8163,8163,1,9,263503,1712.05
8163,8163,1,10,264461,963.07
8163,8163,1,11,263493,552.04
8163,8163,1,12,263504,552.78
8163,8163,1,13,263618,956.83
8163,8163,1,14,264460,879.98
8163,8163,1,15,263505,1646.24
8163,8163,1,16,263620,498.19
8163,8163,1,17,294078,764.88
8163,8163,1,18,264459,430.52
8163,8163,1,19,263506,244.93
8163,8163,1,20,263507,670.94
8163,8163,1,21,263508,2617.54
8163,8163,1,22,263509,858.85
8163,8163,1,23,263510,1286.03
8163,8163,1,24,263262,1123.17
8163,8163,1,25,263535,1000.14
8163,8163,1,26,302062,1838.49
8163,8163,1,27,271896,432.51
8163,8163,1,28,264458,580.46
8163,8163,1,29,263492,1807.3
8163,8163,1,30,263512,506.26
8163,8163,1,31,263513,1255.78
8163,8163,1,32,263514,1018.5
8163,8163,1,33,263515,2316.33
8163,8163,1,34,263516,728.78
8163,8163,1,35,264457,311.67
8163,8163,1,36,263517,715.19
8163,8163,1,37,263261,877.1
8163,8163,1,38,263518,706.27
8163,8163,1,39,263519,516.69
8163,8163,1,40,150975,921.94
8163,8163,1,41,155386,1861.54
8163,8163,1,42,263520,906.28
8163,8163,1,43,263521,1521.13
8163,8163,1,44,92798,1573.49
8163,8163,1,45,155390,1926.01
8163,8163,1,46,263259,195.94
8163,8163,1,47,263258,826.53
8163,8163,1,48,98549,354.43
8163,8163,1,49,271711,474.71
8163,8163,1,50,92663,663.44
8163,8163,1,51,263522,645.75
8163,8163,1,52,263256,1082.42
8163,8163,1,53,263255,789.6
8163,8163,1,54,155253,736.3
8163,8163,1,55,263523,852.04
8163,8163,1,56,92657,1444.55
8163,8163,1,57,282500,880.1
8163,8163,1,58,92655,469
8163,8163,1,59,278138,563.33
8163,8163,1,60,92653,231.44
8163,8163,1,61,263252,473.08
8163,8163,1,62,311235,451.75
8163,8163,1,63,92651,482.08
8163,8163,1,64,96110,548.94
8163,8163,1,65,238732,194.3
8163,8163,1,66,96108,400.82
8163,8163,1,67,96433,477.43
8163,8163,1,68,275474,217.77
8163,8163,1,69,135427,666.52
8163,8163,1,70,96903,430.25
8163,8163,1,71,190394,334.81
8163,8163A,1,1,276042,
8163,8163A,1,2,263495,263.3
8163,8163A,1,3,263494,367.86
8163,8163A,1,4,263500,1248.13
8163,8163A,1,5,263501,1957.93
8163,8163A,1,6,263502,1351.6
8163,8163A,1,7,307540,1596.28
8163,8163A,1,8,263565,500.8
8163,8163A,1,9,263503,1715.14
8163,8163A,1,10,264461,963.71
8163,8163A,1,11,263493,552.33
8163,8163A,1,12,263504,553.38
8163,8163A,1,13,263618,957.28
8163,8163A,1,14,264460,880.08
8163,8163A,1,15,263505,1646.41
8163,8163A,1,16,263620,498.02
8163,8163A,1,17,294078,765.46
8163,8163A,1,18,264459,430.58
8163,8163A,1,19,263506,244.93
8163,8163A,1,20,263507,671.01
8163,8163A,1,21,263508,2618.29
8163,8163A,1,22,263509,858.6
8163,8163A,1,23,263510,1286.56
8163,8163A,1,24,304552,1533.77
8163,8163A,1,25,304554,781.82
8163,8163A,1,26,304553,774.57
8163,8163A,1,27,263262,2579.49
8163,8163A,1,28,263535,1000.25
8163,8163A,1,29,302062,1839.86
8163,8163A,1,30,271896,432.47
8163,8163A,1,31,264458,583.22
8163,8163A,1,32,263492,1806.78
8163,8163A,1,33,263512,506.75
8163,8163A,1,34,263513,1254.37
8163,8163A,1,35,263514,1027.84
8163,8163A,1,36,263515,2317
8163,8163A,1,37,263516,729.03
8163,8163A,1,38,264457,311.64
8163,8163A,1,39,263517,715.45
8163,8163A,1,40,263261,895.83
8163,8163A,1,41,263518,714.9
8163,8163A,1,42,263519,525.26
8163,8163A,1,43,150975,931.18
8163,8163A,1,44,155386,1898.65
8163,8163A,1,45,263520,923.77
8163,8163A,1,46,263521,1524.84
8163,8163A,1,47,92798,1597.53
8163,8163A,1,48,155390,1939.14
8163,8163A,1,49,263259,196.01
8163,8163A,1,50,263258,826.85
8163,8163A,1,51,98549,354.34
8163,8163A,1,52,271711,474.76
8163,8163A,1,53,92663,663.5
8163,8163A,1,54,263522,645.92
8163,8163A,1,55,263256,1083.05
8163,8163A,1,56,263255,799.56
8163,8163A,1,57,155253,740.16
8163,8163A,1,58,263523,852.06
8163,8163A,1,59,92657,1445
8163,8163A,1,60,282500,880.11
8163,8163A,1,61,92655,469.13
8163,8163A,1,62,278138,563.23
8163,8163A,1,63,92653,231.44
8163,8163A,1,64,263252,473.08
8163,8163A,1,65,311235,451.75
8163,8163A,1,66,92651,482.08
8163,8163A,1,67,96110,548.94
8163,8163A,1,68,238732,194.24
8163,8163A,1,69,96108,401.75
8163,8163A,1,70,96433,476.98
8163,8163A,1,71,275474,218.31
8163,8163A,1,72,135427,666.23
8163,8163A,1,73,96903,430.25
8163,8163A,1,74,190394,323.51
8163,8163B,1,1,276042,
8163,8163B,1,2,263495,263.41
8163,8163B,1,3,263494,367.58
8163,8163B,1,4,263500,1247.08
8163,8163B,1,5,263501,1957.32
8163,8163B,1,6,263502,1351.3
8163,8163B,1,7,307540,1596.28
8163,8163B,1,8,263565,500.8
8163,8163B,1,9,263503,1712.05
8163,8163B,1,10,264461,963.07
8163,8163B,1,11,263493,552.04
8163,8163B,1,12,263504,552.78
8163,8163B,1,13,263618,956.83
8163,8163B,1,14,264460,879.98
8163,8163B,1,15,263505,1646.24
8163,8163B,1,16,263620,498.19
8163,8163B,1,17,294078,764.88
8163,8163B,1,18,264459,430.52
8163,8163B,1,19,263506,244.93
8163,8163B,1,20,263507,670.94
8163,8163B,1,21,263508,2617.54
8163,8163B,1,22,263509,858.85
8163,8163B,1,23,263510,1286.03
8163,8163B,1,24,263262,1123.17
8163,8163B,1,25,263535,1000.14
8163,8163B,1,26,302062,1838.49
8163,8163B,1,27,271896,432.9
8163,8163B,1,28,264458,578.53
8163,8163B,1,29,263492,1806.93
8163,8163B,1,30,263512,506.26
8163,8163B,1,31,263513,1255.78
8163,8163B,1,32,263514,1018.5
8163,8163B,1,33,263515,2316.33
8163,8163B,1,34,263516,728.78
8163,8163B,1,35,264457,311.67
8163,8163B,1,36,263517,715.19
8163,8163B,1,37,263261,877.1
8163,8163B,1,38,263518,706.27
8163,8163B,1,39,263519,516.69
8163,8163B,1,40,150975,921.94
8163,8163B,1,41,155386,1861.54
8163,8163B,1,42,263520,906.28
8163,8163B,1,43,263521,1521.13
8163,8163B,1,44,92798,1573.49
8163,8163B,1,45,155390,1926.01
8163,8163B,1,46,263259,195.94
8163,8163B,1,47,263258,826.53
8163,8163B,1,48,98549,354.43
8163,8163B,1,49,271711,474.71
8163,8163B,1,50,92663,663.44
8163,8163B,1,51,263522,645.75
8163,8163B,1,52,263256,1082.42
8163,8163B,1,53,263255,789.6
8163,8163B,1,54,155253,736.3
8163,8163B,1,55,263523,852.04
8163,8163B,1,56,92657,1444.55
8163,8163B,1,57,282500,880.1
8163,8163B,1,58,92655,469.17
8163,8163B,1,59,278138,563.24
8163,8163B,1,60,92653,231.44
8163,8163B,1,61,263252,473.08
8163,8163B,1,62,311235,451.75
8163,8163B,1,63,92651,482.08
8163,8163B,1,64,96110,548.94
8163,8163B,1,65,238732,194.3
8163,8163B,1,66,96108,400.82
8163,8163B,1,67,96433,477.43
8163,8163B,1,68,309020,590.67
8163,8163B,1,69,135427,1098.81
8163,8163B,1,70,96903,430.25
8163,8163B,1,71,190394,335.77
8163,8163B,1,72,97086,809.32
8163,8163B,1,73,309022,744.52
8165,8165,0,1,297077,
8165,8165,0,2,96102,868.68
8165,8165,0,3,96103,397.83
8165,8165,0,4,92645,698.37
8165,8165,0,5,275475,221.27
8165,8165,0,6,96431,472.97
8165,8165,0,7,238991,374.53
8165,8165,0,8,92650,214.34
8165,8165,0,9,242597,571.27
8165,8165,0,10,311234,473.51
8165,8165,0,11,92652,443.28
8165,8165,0,12,98714,472.26
8165,8165,0,13,92654,253.59
8165,8165,0,14,136483,555.26
8165,8165,0,15,282788,507.09
8165,8165,0,16,150902,823.68
8165,8165,0,17,98551,1384.64
8165,8165,0,18,136484,920.88
8165,8165,0,19,92660,731.92
8165,8165,0,20,92661,831.42
8165,8165,0,21,98550,1009.3
8165,8165,0,22,150908,694.47
8165,8165,0,23,92664,642.38
8165,8165,0,24,293534,474.83
8165,8165,0,25,92666,355.27
8165,8165,0,26,92667,859.24
8165,8165,0,27,146548,204.63
8165,8165,0,28,150914,1898.42
8165,8165,0,29,98548,1589.72
8165,8165,0,30,98547,1507.77
8165,8165,0,31,184981,928.23
8165,8165,0,32,93248,1844.51
8165,8165,0,33,98546,949.6
8165,8165,0,34,98545,535.94
8165,8165,0,35,93251,600.44
8165,8165,0,36,98544,962.69
8165,8165,0,37,136477,713.22
8165,8165,0,38,98543,305.03
8165,8165,0,39,98542,733.76
8165,8165,0,40,307379,2649.9
8165,8165,0,41,273186,1804.71
8165,8165,0,42,150927,357.96
8165,8165,0,43,273188,551.44
8165,8165,0,44,150928,1410.09
8165,8165,0,45,150929,614.02
8165,8165,0,46,275469,1846.65
8165,8165,0,47,93261,981.43
8165,8165,0,48,280311,1113.46
8165,8165,0,49,98536,1273.9
8165,8165,0,50,98535,879.19
8165,8165,0,51,98534,2614.89
8165,8165,0,52,98533,681.97
8165,8165,0,53,136480,240.49
8165,8165,0,54,294077,424.2
8165,8165,0,55,99348,759.93
8165,8165,0,56,98531,487.87
8165,8165,0,57,136481,1658.88
8165,8165,0,58,99346,867.66
8165,8165,0,59,150942,1389.41
8165,8165,0,60,304215,2303.8
8165,8165,0,61,150943,462.67
8165,8165,0,62,150944,625.09
8165,8165,0,63,98516,1424.15
8165,8165,0,64,98850,363
8165,8165,0,65,98517,274.57
8165,8165,1,1,276042,
8165,8165,1,2,263495,263.41
8165,8165,1,3,263494,367.58
8165,8165,1,4,150949,1435
8165,8165,1,5,150950,624.01
8165,8165,1,6,304216,490.22
8165,8165,1,7,150951,2284.26
8165,8165,1,8,263618,1368.63
8165,8165,1,9,264460,879.98
8165,8165,1,10,263505,1646.24
8165,8165,1,11,263620,498.19
8165,8165,1,12,294078,764.88
8165,8165,1,13,264459,430.52
8165,8165,1,14,263506,244.93
8165,8165,1,15,263507,670.94
8165,8165,1,16,263508,2617.54
8165,8165,1,17,263509,858.85
8165,8165,1,18,263510,1286.03
8165,8165,1,19,263262,1123.17
8165,8165,1,20,263535,1000.14
8165,8165,1,21,150964,1827.64
8165,8165,1,22,150965,582.5
8165,8165,1,23,273189,1436.53
8165,8165,1,24,150966,558.35
8165,8165,1,25,276785,349.22
8165,8165,1,26,307380,1810.29
8165,8165,1,27,263515,2644.16
8165,8165,1,28,263516,729.73
8165,8165,1,29,264457,311.7
8165,8165,1,30,263517,715.45
8165,8165,1,31,263261,879.87
8165,8165,1,32,263518,704.27
8165,8165,1,33,263519,516.74
8165,8165,1,34,150975,922.02
8165,8165,1,35,155386,1863.4
8165,8165,1,36,263520,909.53
8165,8165,1,37,263521,1522.66
8165,8165,1,38,92798,1575.06
8165,8165,1,39,155390,1927.48
8165,8165,1,40,263259,195.94
8165,8165,1,41,263258,826.53
8165,8165,1,42,98549,354.43
8165,8165,1,43,271711,474.71
8165,8165,1,44,92663,663.44
8165,8165,1,45,263522,645.75
8165,8165,1,46,263256,1082.42
8165,8165,1,47,263255,789.82
8165,8165,1,48,155253,736.63
8165,8165,1,49,263523,852.04
8165,8165,1,50,92657,1444.55
8165,8165,1,51,282500,880.1
8165,8165,1,52,92655,469.04
8165,8165,1,53,278138,563.29
8165,8165,1,54,92653,231.44
8165,8165,1,55,263252,473.08
8165,8165,1,56,311235,451.75
8165,8165,1,57,92651,482.08
8165,8165,1,58,96110,549
8165,8165,1,59,238732,194.09
8165,8165,1,60,96108,400.82
8165,8165,1,61,96433,477.43
8165,8165,1,62,275474,217.77
8165,8165,1,63,135427,666.52
8165,8165,1,64,96903,430.24
8165,8165,1,65,190394,336.1
8165,8165A,0,1,297077,
8165,8165A,0,2,96102,986.18
8165,8165A,0,3,96103,442.85
8165,8165A,0,4,92645,707.1
8165,8165A,0,5,275475,221.27
8165,8165A,0,6,96431,472.97
8165,8165A,0,7,238991,374.53
8165,8165A,0,8,92650,214.34
8165,8165A,0,9,242597,571.27
8165,8165A,0,10,311234,473.51
8165,8165A,0,11,92652,443.28
8165,8165A,0,12,98714,472.26
8165,8165A,0,13,92654,253.57
8165,8165A,0,14,136483,555.28
8165,8165A,0,15,282788,507.13
8165,8165A,0,16,150902,823.3
8165,8165A,0,17,98551,1385.46
8165,8165A,0,18,136484,920.83
8165,8165A,0,19,92660,733.89
8165,8165A,0,20,92661,830.98
8165,8165A,0,21,98550,1009.3
8165,8165A,0,22,150908,702.64
8165,8165A,0,23,92664,652.2
8165,8165A,0,24,293534,474.83
8165,8165A,0,25,92666,372.15
8165,8165A,0,26,92667,864.58
8165,8165A,0,27,146548,212.36
8165,8165A,0,28,150914,1923.38
8165,8165A,0,29,98548,1617
8165,8165A,0,30,98547,1508.19
8165,8165A,0,31,184981,930.51
8165,8165A,0,32,93248,1853.03
8165,8165A,0,33,98546,934.61
8165,8165A,0,34,98545,536.08
8165,8165A,0,35,93251,600.14
8165,8165A,0,36,98544,962.91
8165,8165A,0,37,136477,714
8165,8165A,0,38,98543,305.13
8165,8165A,0,39,98542,734.16
8165,8165A,0,40,307379,2649.81
8165,8165A,0,41,273186,1804.67
8165,8165A,0,42,150927,358.33
8165,8165A,0,43,273188,551.7
8165,8165A,0,44,150928,1410
8165,8165A,0,45,150929,614
8165,8165A,0,46,275469,1847.17
8165,8165A,0,47,93261,981.34
8165,8165A,0,48,304552,2563.7
8165,8165A,0,49,304554,781.93
8165,8165A,0,50,304553,774.57
8165,8165A,0,51,280311,1539.65
8165,8165A,0,52,98536,1274.19
8165,8165A,0,53,98535,879.84
8165,8165A,0,54,98534,2615.72
8165,8165A,0,55,98533,681.49
8165,8165A,0,56,136480,240.7
8165,8165A,0,57,294077,423.99
8165,8165A,0,58,99348,759.93
8165,8165A,0,59,98531,487.98
8165,8165A,0,60,136481,1659.14
8165,8165A,0,61,99346,867.44
8165,8165A,0,62,150942,1390.36
8165,8165A,0,63,304215,2304.08
8165,8165A,0,64,150943,462.39
8165,8165A,0,65,150944,625.23
8165,8165A,0,66,98516,1424.73
8165,8165A,0,67,98850,362.38
8165,8165A,0,68,98517,273.92
8165,8165A,1,1,276042,
8165,8165A,1,2,263495,263.3
8165,8165A,1,3,263494,367.86
8165,8165A,1,4,150949,1435.27
8165,8165A,1,5,150950,624.07
8165,8165A,1,6,304216,490.22
8165,8165A,1,7,150951,2284.3
8165,8165A,1,8,263618,1369.19
8165,8165A,1,9,264460,880.08
8165,8165A,1,10,263505,1646.41
8165,8165A,1,11,263620,498.02
8165,8165A,1,12,294078,765.46
8165,8165A,1,13,264459,430.58
8165,8165A,1,14,263506,244.93
8165,8165A,1,15,263507,671.01
8165,8165A,1,16,263508,2618.29
8165,8165A,1,17,263509,858.6
8165,8165A,1,18,263510,1286.56
8165,8165A,1,19,304552,1533.66
8165,8165A,1,20,304554,781.93
8165,8165A,1,21,304553,774.57
8165,8165A,1,22,263262,2579.51
8165,8165A,1,23,263535,1000.25
8165,8165A,1,24,150964,2700.66
8165,8165A,1,25,150965,582.58
8165,8165A,1,26,273189,1446.11
8165,8165A,1,27,150966,561.28
8165,8165A,1,28,276785,349.22
8165,8165A,1,29,307380,1810.29
8165,8165A,1,30,263515,2644.16
8165,8165A,1,31,263516,729.03
8165,8165A,1,32,264457,311.64
8165,8165A,1,33,263517,715.45
8165,8165A,1,34,263261,895.83
8165,8165A,1,35,263518,714.9
8165,8165A,1,36,263519,525.26
8165,8165A,1,37,150975,931.18
8165,8165A,1,38,155386,1898.65
8165,8165A,1,39,263520,923.77
8165,8165A,1,40,263521,1524.84
8165,8165A,1,41,92798,1597.53
8165,8165A,1,42,155390,1939.14
8165,8165A,1,43,263259,196.01
8165,8165A,1,44,263258,826.85
8165,8165A,1,45,98549,354.34
8165,8165A,1,46,271711,474.76
8165,8165A,1,47,92663,663.5
8165,8165A,1,48,263522,645.92
8165,8165A,1,49,263256,1083.05
8165,8165A,1,50,263255,799.56
8165,8165A,1,51,155253,740.16
8165,8165A,1,52,263523,852.06
8165,8165A,1,53,92657,1445
8165,8165A,1,54,282500,880.11
8165,8165A,1,55,92655,469.17
8165,8165A,1,56,278138,563.14
8165,8165A,1,57,92653,231.54
8165,8165A,1,58,263252,473.08
8165,8165A,1,59,311235,451.75
8165,8165A,1,60,92651,482.08
8165,8165A,1,61,96110,548.94
8165,8165A,1,62,238732,194.24
8165,8165A,1,63,96108,401.75
8165,8165A,1,64,96433,476.98
8165,8165A,1,65,275474,218.31
8165,8165A,1,66,135427,666.23
8165,8165A,1,67,96903,430.25
8165,8165A,1,68,190394,335.81
8166,8166,0,1,297077,
8166,8166,0,2,96102,986.18
8166,8166,0,3,96103,398.15
8166,8166,0,4,92645,698.05
8166,8166,0,5,275475,221.27
8166,8166,0,6,96431,472.97
8166,8166,0,7,238991,374.53
8166,8166,0,8,92650,214.34
8166,8166,0,9,242597,571.27
8166,8166,0,10,311234,474.92
8166,8166,0,11,92652,443.71
8166,8166,0,12,98714,472.26
8166,8166,0,13,92654,253.57
8166,8166,0,14,136483,555.28
8166,8166,0,15,282788,507.09
8166,8166,0,16,150902,823.68
8166,8166,0,17,98551,1384.64
8166,8166,0,18,136484,920.88
8166,8166,0,19,92660,733.65
8166,8166,0,20,92661,831.61
8166,8166,0,21,98550,1009.22
8166,8166,0,22,150908,694.38
8166,8166,0,23,92664,642.38
8166,8166,0,24,293534,474.83
8166,8166,0,25,92666,355.27
8166,8166,0,26,92667,859.24
8166,8166,0,27,146548,204.63
8166,8166,0,28,150914,1900.1
8166,8166,0,29,98548,1590.28
8166,8166,0,30,98547,1508.55
8166,8166,0,31,184981,928.23
8166,8166,0,32,93248,1844.39
8166,8166,0,33,98546,949.63
8166,8166,0,34,98545,535.94
8166,8166,0,35,93251,600.39
8166,8166,0,36,98544,962.73
8166,8166,0,37,136477,713.22
8166,8166,0,38,98543,305.03
8166,8166,0,39,98542,733.76
8166,8166,0,40,307379,2649.9
8166,8166,0,41,273186,1804.71
